Order_ID	Order_Priority	Order_Quantity	Sales	Ship_Mode	Profit	Customer_Name	Region	Customer_Segment	Product_Category	Product_Sub-Category	Product_Name	Product_Container
52071	Not Specified	1	12.74	Regular Air	-11.39	Annie Thurman	Ontario	Consumer	Furniture	Office Furnishings	Staples Plastic Wall Frames	Small Box
26759	Not Specified	30	251.11	Regular Air	10.04	Bobby Odegard	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal	Small Box
483	High	30	4965.7595	Regular Air	1198.97	Clay Rozendal	Nunavut	Corporate	Technology	Telephones and Communication	R380	Small Box
613	High	12	93.54	Regular Air	-54.04	Carl Jackson	Nunavut	Corporate	Office Supplies	Binders and Binder Accessories	Angle-D Binders with Locking Rings, Label Holders	Small Box
613	High	22	905.08	Regular Air	127.70	Carl Jackson	Nunavut	Corporate	Office Supplies	Storage & Organization	SAFCO Mobile Desk Side File, Wire Frame	Small Box
1344	Low	15	834.904	Regular Air	-11.68	Jim Radford	Nunavut	Corporate	Technology	Telephones and Communication	g520	Small Box
1344	Low	18	2480.9205	Regular Air	313.58	Jim Radford	Nunavut	Corporate	Technology	Telephones and Communication	LX 788	Small Box
1539	Low	33	511.83	Regular Air	-172.88	Carl Ludwig	Nunavut	Corporate	Office Supplies	Binders and Binder Accessories	GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"	Small Box
2532	High	39	282.07	Regular Air	140.01	Alan Barnes	Nunavut	Corporate	Office Supplies	Labels	Self-Adhesive Address Labels for Typewriters by Universal	Small Box
2791	High	47	191.67	Regular Air	-236.27	Eugene Barchas	Nunavut	Corporate	Office Supplies	Binders and Binder Accessories	Avery Binder Labels	Small Box
2791	High	18	507.64	Regular Air	118.94	Eugene Barchas	Nunavut	Corporate	Office Supplies	Paper	IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case	Small Box
3908	Medium	8	820.284	Regular Air	-180.20	Dorothy Wardle	Nunavut	Corporate	Technology	Telephones and Communication	6160	Small Box
4132	Not Specified	5	14.76	Regular Air	1.32	Aaron Bergman	Nunavut	Corporate	Office Supplies	Labels	Avery 49	Small Box
5569	Not Specified	12	118.97	Regular Air	-0.06	Frank Price	Nunavut	Corporate	Furniture	Office Furnishings	Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak	Small Box
5894	High	7	384.33	Regular Air	87.68	Ann Chong	Nunavut	Corporate	Office Supplies	Binders and Binder Accessories	Avery Arch Ring Binders	Small Box
5894	High	3	239.03	Regular Air	-68.22	Ann Chong	Nunavut	Corporate	Office Supplies	Appliances	APC 7 Outlet Network SurgeArrest Surge Protector	Small Box
6182	Low	40	255.48	Regular Air	-116.79	Grant Carroll	Nunavut	Corporate	Office Supplies	Paper	Xerox 1966	Small Box
6982	Not Specified	41	844.09	Regular Air	52.56	Dorothy Wardle	Nunavut	Corporate	Furniture	Office Furnishings	12-1/2 Diameter Round Wall Clock	Small Box
7430	Medium	50	751.77	Regular Air	353.20	Barry Weirich	Nunavut	Corporate	Office Supplies	Envelopes	#10 White Business Envelopes,4 1/8 x 9 1/2	Small Box
9126	Medium	47	2799.7	Regular Air	884.08	Sylvia Foulston	Northwest Territories	Corporate	Office Supplies	Appliances	Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets	Small Box
9763	Medium	44	176.26	Regular Air	75.13	Alan Barnes	Northwest Territories	Corporate	Office Supplies	Labels	Avery 506	Small Box
10437	Critical	50	820.52	Regular Air	-191.22	Don Jones	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"	Small Box
10535	Low	25	854.88	Regular Air	-44.14	Doug Bickford	Northwest Territories	Corporate	Furniture	Office Furnishings	Linden® 12" Wall Clock With Oak Frame	Small Box
11202	Medium	8	339.81	Regular Air	79.59	Barry Weirich	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Satellite Sectional Post Binders	Small Box
11941	Critical	4	73.07	Regular Air	-41.01	Jamie Kunitz	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Hanging Personal Folder File	Small Box
12352	Medium	5	36.86	Regular Air	-32.82	Hunter Glantz	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes Black Plastic Comb Bindings	Small Box
12544	Low	34	74.3	Regular Air	-129.01	Jim Radford	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon® Wave Desk Accessories	Small Box
13346	Low	44	268.34	Regular Air	-240.83	Doug Bickford	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 224	Small Box
16193	Not Specified	8	300.2	Regular Air	6.41	Frank Price	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Multi-Use Personal File Cart and Caster Set, Three Stacking Bins	Small Box
16423	Medium	19	128.21	Regular Air	-55.13	Bryan Davis	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 20	Small Box
16451	Not Specified	9	252.79	Regular Air	58.23	Don Jones	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Surelock™ Post Binders	Small Box
18144	Critical	48	207.08	Regular Air	-131.82	Dorothy Wardle	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1971	Small Box
18308	Not Specified	30	114.12	Regular Air	15.73	Ann Chong	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Durable Pressboard Binders	Small Box
18308	Not Specified	15	436.05	Regular Air	-92.58	Ann Chong	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes 17-key keypad for PS/2 interface	Small Box
18308	Not Specified	49	5247.4835	Regular Air	1465.87	Ann Chong	Northwest Territories	Corporate	Technology	Telephones and Communication	StarTAC ST7762	Small Box
19078	Critical	21	256.12	Regular Air	-18.19	Brendan Dodson	Northwest Territories	Corporate	Office Supplies	Appliances	Staples 6 Outlet Surge	Small Box
19686	Medium	11	152.67	Regular Air	12.76	Alan Barnes	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	GBC Binding covers	Small Box
22151	High	49	465.83	Regular Air	-79.72	Beth Thompson	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak	Small Box
23264	Critical	16	108.42	Regular Air	-50.82	Clay Rozendal	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1930	Small Box
23264	Critical	27	78.47	Regular Air	17.99	Clay Rozendal	Northwest Territories	Corporate	Office Supplies	Labels	Avery 474	Small Box
24128	High	43	6583.913	Regular Air	1459.79	Eugene Barchas	Northwest Territories	Corporate	Technology	Telephones and Communication	CF 888	Small Box
25634	Not Specified	29	593.32	Regular Air	28.99	Mike Pelletier	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes Basic 104-Key Keyboard, Platinum	Small Box
25767	High	15	593.73	Regular Air	108.01	Ann Chong	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1892	Small Box
26499	Medium	11	32.4	Regular Air	8.78	Sylvia Foulston	Northwest Territories	Corporate	Office Supplies	Labels	Avery 507	Small Box
26531	Medium	26	4688.9485	Regular Air	1215.44	Michelle Lonsdale	Northwest Territories	Corporate	Technology	Telephones and Communication	i470	Small Box
26567	Critical	8	50.7	Regular Air	-44.07	Sylvia Foulston	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	3M Organizer Strips	Small Box
26567	Critical	48	6109.817	Regular Air	1374.95	Sylvia Foulston	Northwest Territories	Corporate	Technology	Telephones and Communication	300 Series Non-Flip	Small Box
27778	Critical	1	232.67	Regular Air	-105.14	Roy Skaria	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	GBC DocuBind TL200 Manual Binding Machine	Small Box
27909	Critical	1	62.26	Regular Air	-23.24	Monica Federle	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1940	Small Box
28003	Critical	31	157.79	Regular Air	-95.92	Charles McCrossin	Northwest Territories	Corporate	Office Supplies	Paper	Xerox 1897	Small Box
28165	Not Specified	2	24.96	Regular Air	-12.80	Grant Carroll	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Heavy-Duty E-Z-D® Binders	Small Box
28289	High	31	166.76	Regular Air	-46.03	Carl Ludwig	Northwest Territories	Corporate	Office Supplies	Paper	Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)	Small Box
28486	High	2	811.13	Regular Air	-517.47	Carlos Daly	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Deluxe Rollaway Locking File with Drawer	Small Box
28870	High	35	3310.9455	Regular Air	822.40	Cindy Schnelling	Northwest Territories	Corporate	Technology	Telephones and Communication	6160	Small Box
30947	Low	17	691.59	Regular Air	261.24	Charles McCrossin	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Avery Trapezoid Extra Heavy Duty 4" Binders	Small Box
30947	Low	45	345.2	Regular Air	183.53	Charles McCrossin	Northwest Territories	Corporate	Office Supplies	Labels	Self-Adhesive Address Labels for Typewriters by Universal	Small Box
31270	Medium	5	165.04	Regular Air	-112.44	Michelle Lonsdale	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes Internet Keyboard, Platinum	Small Box
31364	Not Specified	2	789.01	Regular Air	-539.59	Beth Thompson	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Deluxe Rollaway Locking File with Drawer	Small Box
31618	Critical	14	403.17	Regular Air	147.45	Roy Skaria	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Lock-Up Easel 'Spel-Binder'	Small Box
31781	Medium	46	249.02	Regular Air	-282.61	Sylvia Foulston	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes Black Plastic Comb Bindings	Small Box
32743	Critical	19	3548.67	Regular Air	1280.19	Grant Carroll	Northwest Territories	Corporate	Office Supplies	Appliances	Kensington 7 Outlet MasterPiece Power Center	Small Box
33186	Low	24	1350.531	Regular Air	221.18	Don Jones	Northwest Territories	Corporate	Technology	Telephones and Communication	8860	Small Box
33444	Medium	8	127.8	Regular Air	-30.48	Alan Barnes	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Pizazz® Global Quick File™	Small Box
33703	Not Specified	25	802.19	Regular Air	56.26	Carl Ludwig	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Acco Perma® 2700 Stacking Storage Drawers	Small Box
34177	High	13	34.42	Regular Air	9.47	Toby Braunhardt	Northwest Territories	Corporate	Office Supplies	Labels	Avery 494	Small Box
34177	High	26	172.76	Regular Air	73.18	Toby Braunhardt	Northwest Territories	Corporate	Office Supplies	Labels	Self-Adhesive Address Labels for Typewriters by Universal	Small Box
34631	Not Specified	5	22.06	Regular Air	-22.28	Brendan Dodson	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Cardinal Poly Pocket Divider Pockets for Ring Binders	Small Box
36134	Low	6	826.9735	Regular Air	-413.33	Grant Carroll	Northwest Territories	Corporate	Technology	Telephones and Communication	R280	Small Box
36644	High	24	2298.32	Regular Air	218.72	Dorothy Wardle	Northwest Territories	Corporate	Technology	Computer Peripherals	U.S. Robotics 56K Internet Call Modem	Small Box
37634	Medium	32	368.18	Regular Air	-36.78	Brendan Dodson	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Portable Personal File Box	Small Box
39364	High	15	19417.55	Regular Air	8417.57	Jamie Kunitz	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind	Small Box
39683	High	31	615.58	Regular Air	168.00	Jeremy Lonsdale	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Poly Designer Cover & Back	Small Box
40067	Low	38	2157.3085	Regular Air	519.25	Alan Barnes	Northwest Territories	Corporate	Technology	Telephones and Communication	3390	Small Box
40132	Low	16	347.47	Regular Air	-86.20	Hunter Glantz	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Avery Flip-Chart Easel Binder, Black	Small Box
41153	Medium	29	862.2	Regular Air	-45.10	Alan Barnes	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes 17-key keypad for PS/2 interface	Small Box
41409	Not Specified	1	18.92	Regular Air	-18.25	Beth Thompson	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Ibico Covers for Plastic or Wire Binding Elements	Small Box
42209	High	5	324.55	Regular Air	-12.82	Alan Barnes	Northwest Territories	Corporate	Office Supplies	Appliances	Fellowes Command Center 5-outlet power strip	Small Box
43109	Critical	19	281.84	Regular Air	-21.85	Dorothy Wardle	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb	Small Box
43109	Critical	25	509.52	Regular Air	-145.78	Dorothy Wardle	Northwest Territories	Corporate	Technology	Computer Peripherals	Microsoft Internet Keyboard	Small Box
43329	Medium	42	2475.83	Regular Air	752.37	Doug Bickford	Northwest Territories	Corporate	Office Supplies	Appliances	Belkin 8 Outlet SurgeMaster II Gold Surge Protector	Small Box
43364	High	21	524.2	Regular Air	158.98	Susan Vittorini	Northwest Territories	Corporate	Office Supplies	Envelopes	Recycled Interoffice Envelopes with String and Button Closure, 10 x 13	Small Box
44071	Not Specified	19	110.67	Regular Air	-43.75	Frank Price	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	DXL™ Angle-View Binders with Locking Rings, Black	Small Box
44071	Not Specified	20	1163.123	Regular Air	83.84	Frank Price	Northwest Territories	Corporate	Technology	Telephones and Communication	8260	Small Box
44519	High	48	224.58	Regular Air	-144.76	Dorothy Wardle	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders	Small Box
44519	High	34	365.77	Regular Air	155.69	Dorothy Wardle	Northwest Territories	Corporate	Office Supplies	Envelopes	Laser & Ink Jet Business Envelopes	Small Box
46980	Critical	34	216.3	Regular Air	103.16	Monica Federle	Northwest Territories	Corporate	Office Supplies	Labels	Avery 51	Small Box
47462	High	43	154.18	Regular Air	-166.92	Susan Vittorini	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Avery Poly Binder Pockets	Small Box
47873	Critical	8	52.39	Regular Air	-17.38	Doug Bickford	Northwest Territories	Corporate	Furniture	Office Furnishings	Eldon Wave Desk Accessories	Small Box
48839	Critical	1	97.13	Regular Air	-37.06	Carlos Daly	Northwest Territories	Corporate	Office Supplies	Labels	Dot Matrix Printer Tape Reel Labels, White, 5000/Box	Small Box
50278	High	2	51.21	Regular Air	-27.53	Beth Thompson	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Premium Transparent Presentation Covers by GBC	Small Box
50565	High	43	683.46	Regular Air	-138.82	Sylvia Foulston	Northwest Territories	Corporate	Office Supplies	Envelopes	Brown Kraft Recycled Envelopes	Small Box
50914	Critical	49	8551.544	Regular Air	2763.13	Carlos Daly	Northwest Territories	Corporate	Technology	Telephones and Communication	A1228	Small Box
51938	Low	5	503.3275	Regular Air	-488.31	Jim Radford	Northwest Territories	Corporate	Technology	Telephones and Communication	8290	Small Box
53156	Not Specified	47	186.93	Regular Air	56.44	Bryan Davis	Northwest Territories	Corporate	Office Supplies	Labels	Avery 491	Small Box
53990	Not Specified	44	4263.9315	Regular Air	1411.03	Carlos Daly	Northwest Territories	Corporate	Technology	Telephones and Communication	T18	Small Box
55366	Critical	7	387.17	Regular Air	-204.65	Doug Bickford	Northwest Territories	Corporate	Technology	Computer Peripherals	Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum	Small Box
58150	Critical	24	60.36	Regular Air	-119.62	Susan Vittorini	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Peel & Stick Add-On Corner Pockets	Small Box
58340	Medium	36	1936.3	Regular Air	278.12	Sylvia Foulston	Atlantic	Corporate	Office Supplies	Appliances	Eureka The Boss® Cordless Rechargeable Stick Vac	Small Box
58368	High	4	14.23	Regular Air	-4.43	Doug Bickford	Atlantic	Corporate	Furniture	Office Furnishings	Eldon® Wave Desk Accessories	Small Box
58368	High	39	272.07	Regular Air	-206.46	Doug Bickford	Atlantic	Corporate	Office Supplies	Paper	Xerox 1905	Small Box
59047	Not Specified	26	113.85	Regular Air	-93.93	Beth Thompson	Atlantic	Corporate	Furniture	Office Furnishings	Eldon Image Series Black Desk Accessories	Small Box
59234	Low	32	5686.25	Regular Air	2109.21	Michelle Lonsdale	Atlantic	Corporate	Office Supplies	Appliances	Kensington 7 Outlet MasterPiece Power Center	Small Box
59651	Critical	36	283.21	Regular Air	-196.06	Brendan Dodson	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes Twister Kit, Gray/Clear, 3/pkg	Small Box
1187	Medium	14	222.91	Regular Air	20.21	Guy Armstrong	Atlantic	Corporate	Technology	Computer Peripherals	Logitech Access Keyboard	Small Box
4007	High	18	1038.4	Regular Air	112.36	Jack Lebron	Atlantic	Corporate	Office Supplies	Appliances	Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit	Small Box
4416	Low	46	7441.29	Regular Air	2665.40	Erica Bern	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	GBC DocuBind P100 Manual Binding Machine	Small Box
4454	Low	17	55.45	Regular Air	21.42	Erica Bern	Atlantic	Corporate	Office Supplies	Labels	Avery 497	Small Box
5446	Low	42	433.68	Regular Air	44.10	Guy Armstrong	Atlantic	Corporate	Office Supplies	Envelopes	Manila Recycled Extra-Heavyweight Clasp Envelopes, 6" x 9"	Small Box
8994	Low	36	1423.35	Regular Air	-580.32	Christopher Schild	Atlantic	Corporate	Technology	Computer Peripherals	Keytronic Designer 104- Key Black Keyboard	Small Box
9574	Medium	40	434.62	Regular Air	-68.98	Joy Smith	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Ibico Covers for Plastic or Wire Binding Elements	Small Box
11362	Low	25	2407.693	Regular Air	424.14	Hilary Holden	Atlantic	Corporate	Technology	Telephones and Communication	LX 677	Small Box
12773	Low	6	17	Regular Air	-4.61	Greg Guthrie	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Acco Suede Grain Vinyl Round Ring Binder	Small Box
12773	Low	15	67.41	Regular Air	-49.60	Greg Guthrie	Atlantic	Corporate	Furniture	Office Furnishings	Eldon Image Series Black Desk Accessories	Small Box
12773	Low	19	130.67	Regular Air	-77.18	Greg Guthrie	Atlantic	Corporate	Office Supplies	Paper	Xerox 213	Small Box
12934	Not Specified	45	440.39	Regular Air	186.64	Guy Armstrong	Atlantic	Corporate	Office Supplies	Envelopes	Staples #10 Laser & Inkjet Envelopes, 4 1/8" x 9 1/2", 100/Box	Small Box
13604	Not Specified	38	3152.75	Regular Air	1166.40	Erica Bern	Atlantic	Corporate	Technology	Computer Peripherals	Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray	Small Box
15044	Low	42	1681.6	Regular Air	167.37	Erica Bern	Atlantic	Corporate	Technology	Computer Peripherals	Zoom V.92 V.44 PCI Internal Controllerless FaxModem	Small Box
18273	Low	18	925.03	Regular Air	-3.68	Jack Lebron	Atlantic	Corporate	Technology	Computer Peripherals	Zoom V.92 USB External Faxmodem	Small Box
19042	Critical	8	327.61	Regular Air	54.90	Evan Minnotte	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones Ledger-Size, Piano-Hinge Binder, 2", Blue	Small Box
19073	Not Specified	16	178.4	Regular Air	20.08	Chuck Magee	Atlantic	Corporate	Furniture	Office Furnishings	Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry	Small Box
19617	Low	3	171.9635	Regular Air	-296.37	Jack Lebron	Atlantic	Corporate	Technology	Telephones and Communication	V 3600 Series	Small Box
21378	Medium	34	937.04	Regular Air	391.60	Jack Lebron	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Lock-Up Easel 'Spel-Binder'	Small Box
21378	Medium	17	1616.64	Regular Air	26.94	Jack Lebron	Atlantic	Corporate	Technology	Computer Peripherals	U.S. Robotics 56K Internet Call Modem	Small Box
24067	High	19	120.56	Regular Air	-79.35	Frank Atkinson	Atlantic	Corporate	Office Supplies	Paper	Xerox 1920	Small Box
24965	Low	42	1146.11	Regular Air	330.63	Jack Lebron	Atlantic	Corporate	Furniture	Office Furnishings	Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black	Small Box
25376	Critical	12	76.61	Regular Air	-31.83	Greg Guthrie	Atlantic	Corporate	Furniture	Office Furnishings	Eldon® 200 Class™ Desk Accessories, Burgundy	Small Box
28836	High	50	8221.2935	Regular Air	2342.21	Erica Bern	Atlantic	Corporate	Technology	Telephones and Communication	688	Small Box
28836	High	7	1158.26	Regular Air	170.08	Erica Bern	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Ibico EB-19 Dual Function Manual Binding System	Small Box
28995	High	9	298.52	Regular Air	73.19	Hilary Holden	Atlantic	Corporate	Office Supplies	Paper	IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case	Small Box
28995	High	34	667.35	Regular Air	80.92	Hilary Holden	Atlantic	Corporate	Office Supplies	Paper	Southworth 25% Cotton Premium Laser Paper and Envelopes	Small Box
29121	Medium	31	3206.965	Regular Air	575.33	Jack Lebron	Atlantic	Corporate	Technology	Telephones and Communication	Timeport L7089	Small Box
30243	Critical	44	2435.32	Regular Air	650.56	Hilary Holden	Atlantic	Corporate	Office Supplies	Appliances	Fellowes Smart Surge Ten-Outlet Protector, Platinum	Small Box
32199	High	40	196.5	Regular Air	-99.76	Erica Bern	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue	Small Box
32835	Medium	15	572.4325	Regular Air	-19.44	Joy Smith	Atlantic	Corporate	Technology	Telephones and Communication	KF 788	Small Box
32869	Medium	39	5250.6625	Regular Air	930.99	Christopher Schild	Atlantic	Corporate	Technology	Telephones and Communication	2180	Small Box
35300	Medium	10	28.81	Regular Air	7.15	Dan Reichenbach	Atlantic	Corporate	Office Supplies	Labels	*Staples* Packaging Labels	Small Box
37888	Critical	31	639.19	Regular Air	274.90	Hilary Holden	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Avery Legal 4-Ring Binder	Small Box
40327	Medium	42	152.55	Regular Air	-20.27	Erica Bern	Atlantic	Corporate	Office Supplies	Envelopes	Colored Envelopes	Small Box
40327	Medium	36	152.96	Regular Air	-123.87	Erica Bern	Atlantic	Corporate	Office Supplies	Paper	Xerox 1953	Small Box
40800	Not Specified	18	101.34	Regular Air	26.11	Jim Sink	Atlantic	Corporate	Office Supplies	Envelopes	Staples Standard Envelopes	Small Box
40871	Not Specified	32	294.04	Regular Air	-5.53	Joy Smith	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	GBC Standard Plastic Binding Systems Combs	Small Box
41991	Low	35	543.22	Regular Air	68.44	Philip Brown	Atlantic	Corporate	Furniture	Office Furnishings	DAX Clear Channel Poster Frame	Small Box
42754	Critical	31	341.71	Regular Air	32.19	Paul Gonzalez	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	GBC Imprintable Covers	Small Box
42918	High	46	648.26	Regular Air	30.48	Logan Haushalter	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	GBC Laser Imprintable Binding System Covers, Desert Sand	Small Box
44387	Low	20	173.09	Regular Air	-6.71	Erica Bern	Atlantic	Corporate	Office Supplies	Paper	Southworth 25% Cotton Antique Laid Paper & Envelopes	Small Box
45601	High	47	945.03	Regular Air	267.64	Dan Reichenbach	Atlantic	Corporate	Office Supplies	Paper	Xerox 1936	Small Box
46756	Medium	3	33.64	Regular Air	-22.45	Chuck Magee	Atlantic	Corporate	Office Supplies	Paper	Array® Parchment Paper, Assorted Colors	Small Box
47714	Medium	30	176.15	Regular Air	-125.36	Philip Brown	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Avery Durable Poly Binders	Small Box
47846	High	37	241.14	Regular Air	-120.08	Hilary Holden	Atlantic	Corporate	Office Supplies	Paper	HP Office Paper (20Lb. and 87 Bright)	Small Box
48199	Not Specified	47	672.46	Regular Air	279.74	Erica Bern	Atlantic	Corporate	Office Supplies	Envelopes	#10-4 1/8" x 9 1/2" Premium Diagonal Seam Envelopes	Small Box
50404	High	18	3780.43	Regular Air	905.57	Guy Armstrong	Prarie	Corporate	Office Supplies	Storage & Organization	24 Capacity Maxi Data Binder Racks, Pearl	Small Box
50784	High	20	638.72	Regular Air	-130.88	Chuck Magee	Prarie	Corporate	Technology	Computer Peripherals	PC Concepts 116 Key Quantum 3000 Keyboard	Small Box
51558	Not Specified	34	245.4	Regular Air	-87.27	Greg Guthrie	Prarie	Corporate	Office Supplies	Paper	Xerox 1898	Small Box
53410	Critical	44	642.8	Regular Air	-253.11	Christopher Schild	Prarie	Corporate	Office Supplies	Appliances	Holmes Replacement Filter for HEPA Air Cleaner, Large Room	Small Box
53477	High	28	4479.16	Regular Air	610.90	Joy Smith	Prarie	Corporate	Office Supplies	Storage & Organization	Fellowes Super Stor/Drawer® Files	Small Box
53703	Not Specified	14	1966.26	Regular Air	-34.79	Guy Armstrong	Prarie	Corporate	Office Supplies	Storage & Organization	Fellowes Strictly Business® Drawer File, Letter/Legal Size	Small Box
54115	Low	24	114.17	Regular Air	-80.05	Brian Moss	Prarie	Corporate	Office Supplies	Appliances	Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags	Small Box
54115	Low	39	197.11	Regular Air	-89.42	Brian Moss	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	Cardinal Holdit Business Card Pockets	Small Box
54501	Critical	36	2039.082	Regular Air	481.70	Guy Armstrong	Prarie	Corporate	Technology	Telephones and Communication	T193	Small Box
54753	Medium	36	4711.244	Regular Air	1380.32	Christopher Schild	Prarie	Corporate	Technology	Telephones and Communication	T39m	Small Box
57159	Critical	42	460.2	Regular Air	-214.39	Hilary Holden	Prarie	Corporate	Office Supplies	Paper	Hammermill Color Copier Paper (28Lb. and 96 Bright)	Small Box
57507	Critical	10	155.45	Regular Air	-19.68	Logan Haushalter	Prarie	Corporate	Office Supplies	Binders and Binder Accessories	GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb	Small Box
58788	Low	31	983.78	Regular Air	43.72	Christopher Schild	Prarie	Corporate	Technology	Computer Peripherals	Belkin ErgoBoard™ Keyboard	Small Box
59750	Low	34	223.59	Regular Air	-66.05	Jim Sink	West	Corporate	Office Supplies	Paper	Xerox 1994	Small Box
35	Not Specified	14	1892.848	Regular Air	48.99	Julie Creighton	West	Corporate	Technology	Telephones and Communication	CF 688	Small Box
2279	Medium	39	845.9	Regular Air	52.53	Rob Haberlin	West	Corporate	Office Supplies	Storage & Organization	Acco Perma® 3000 Stacking Storage Drawers	Small Box
2530	Medium	9	23.46	Regular Air	4.58	Rob Haberlin	West	Corporate	Office Supplies	Labels	Avery 479	Small Box
10692	Low	48	8101.9875	Regular Air	2369.84	Rob Haberlin	West	Corporate	Technology	Telephones and Communication	2160i	Small Box
10692	Low	8	1313.811	Regular Air	-457.16	Rob Haberlin	West	Corporate	Technology	Telephones and Communication	A1228	Small Box
11782	Low	46	247.21	Regular Air	-63.72	Marina Lichtenstein	West	Corporate	Office Supplies	Paper	Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)	Small Box
12199	Low	2	19	Regular Air	-10.73	Justin Knight	West	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones® Four-Pocket Poly Binders	Small Box
12199	Low	50	8289.51	Regular Air	3051.62	Justin Knight	West	Corporate	Office Supplies	Storage & Organization	Dual Level, Single-Width Filing Carts	Small Box
18471	Not Specified	29	185.61	Regular Air	-47.12	Justin Knight	West	Corporate	Office Supplies	Paper	Xerox 1983	Small Box
